,open,high,low,last,close,volume,date,symbol,exchange
3750,3.775,3.775,3.775,,3.775,,2020-04-10T18:00:00+0000,MUFG,IEXG
3751,3.775,3.775,3.775,,3.775,,2020-04-10T00:00:00+0000,MUFG,IEXG
3752,21.2,21.2,21.2,,21.2,,2020-04-10T00:00:00+0000,CAJ,IEXG
3753,21.16,21.16,21.16,,21.16,,2020-04-09T23:00:00+0000,CAJ,IEXG
3754,3.725,3.725,3.725,,3.725,,2020-04-09T23:00:00+0000,MUFG,IEXG
3755,3.775,3.775,3.775,,3.775,,2020-04-09T22:00:00+0000,MUFG,IEXG
3756,21.29,21.29,21.29,,21.29,,2020-04-09T22:00:00+0000,CAJ,IEXG
3757,3.815,3.815,3.815,,3.815,,2020-04-09T21:00:00+0000,MUFG,IEXG
3758,21.3,21.3,21.3,,21.3,,2020-04-09T21:00:00+0000,CAJ,IEXG
3759,21.22,21.22,21.22,,21.22,,2020-04-09T20:00:00+0000,CAJ,IEXG
3760,3.785,3.8,3.785,,3.8,,2020-04-09T20:00:00+0000,MUFG,IEXG
3761,3.8,3.8,3.8,,3.8,,2020-04-09T19:00:00+0000,MUFG,IEXG
3762,21.34,21.34,21.25,,21.25,,2020-04-09T19:00:00+0000,CAJ,IEXG
3763,21.35,21.35,21.33,,21.33,,2020-04-09T18:00:00+0000,CAJ,IEXG
3764,3.78,3.78,3.78,,3.78,,2020-04-09T18:00:00+0000,MUFG,IEXG
3765,3.71,3.71,3.71,,3.71,,2020-04-09T00:00:00+0000,MUFG,IEXG
3766,21.315,21.315,21.315,,21.315,,2020-04-09T00:00:00+0000,CAJ,IEXG
3767,21.445,21.445,21.44,,21.44,,2020-04-08T23:00:00+0000,CAJ,IEXG
3768,3.735,3.745,3.735,,3.745,,2020-04-08T23:00:00+0000,MUFG,IEXG
3769,3.695,3.705,3.695,,3.705,,2020-04-08T22:00:00+0000,MUFG,IEXG
3770,21.245,21.245,21.245,,21.245,,2020-04-08T22:00:00+0000,CAJ,IEXG
3771,21.24,21.24,21.24,,21.24,,2020-04-08T21:00:00+0000,CAJ,IEXG
3772,3.695,3.705,3.695,,3.705,,2020-04-08T21:00:00+0000,MUFG,IEXG
3773,3.7,3.7,3.7,,3.7,,2020-04-08T20:00:00+0000,MUFG,IEXG
3774,21.08,21.08,21.08,,21.08,,2020-04-08T20:00:00+0000,CAJ,IEXG
3775,20.985,20.985,20.985,,20.985,,2020-04-08T19:00:00+0000,CAJ,IEXG
3776,3.665,3.665,3.665,,3.665,,2020-04-08T19:00:00+0000,MUFG,IEXG
3777,20.97,20.97,20.91,,20.91,,2020-04-08T18:00:00+0000,CAJ,IEXG
3778,3.685,3.685,3.67,,3.67,,2020-04-08T18:00:00+0000,MUFG,IEXG
3779,3.81,3.81,3.81,,3.81,,2020-04-08T00:00:00+0000,MUFG,IEXG
3780,21.06,21.06,21.06,,21.06,,2020-04-08T00:00:00+0000,CAJ,IEXG
3781,21.175,21.175,21.175,,21.175,,2020-04-07T23:00:00+0000,CAJ,IEXG
3782,3.805,3.805,3.805,,3.805,,2020-04-07T23:00:00+0000,MUFG,IEXG
3783,3.845,3.845,3.84,,3.84,,2020-04-07T22:00:00+0000,MUFG,IEXG
3784,21.4,21.4,21.4,,21.4,,2020-04-07T22:00:00+0000,CAJ,IEXG
3785,21.495,21.495,21.495,,21.495,,2020-04-07T21:00:00+0000,CAJ,IEXG
3786,3.875,3.875,3.875,,3.875,,2020-04-07T21:00:00+0000,MUFG,IEXG
3787,3.865,3.865,3.865,,3.865,,2020-04-07T20:00:00+0000,MUFG,IEXG
3788,21.39,21.39,21.39,,21.39,,2020-04-07T20:00:00+0000,CAJ,IEXG
3789,21.385,21.385,21.33,,21.33,,2020-04-07T19:00:00+0000,CAJ,IEXG
3790,3.885,3.885,3.845,,3.845,,2020-04-07T19:00:00+0000,MUFG,IEXG
3791,3.94,3.95,3.94,,3.95,,2020-04-07T18:00:00+0000,MUFG,IEXG
3792,21.67,21.695,21.67,,21.68,,2020-04-07T18:00:00+0000,CAJ,IEXG
3793,21.155,21.155,21.155,,21.155,,2020-04-07T00:00:00+0000,CAJ,IEXG
3794,3.715,3.715,3.715,,3.715,,2020-04-07T00:00:00+0000,MUFG,IEXG
3795,3.695,3.695,3.675,,3.675,,2020-04-06T23:00:00+0000,MUFG,IEXG
3796,21.09,21.09,21.01,,21.035,,2020-04-06T23:00:00+0000,CAJ,IEXG
3797,21.105,21.105,21.085,,21.085,,2020-04-06T22:00:00+0000,CAJ,IEXG
3798,3.685,3.685,3.68,,3.685,,2020-04-06T22:00:00+0000,MUFG,IEXG
3799,3.68,3.68,3.68,,3.68,,2020-04-06T21:00:00+0000,MUFG,IEXG
3800,21.08,21.1,21.075,,21.08,,2020-04-06T21:00:00+0000,CAJ,IEXG
3801,20.98,20.98,20.98,,20.98,,2020-04-06T20:00:00+0000,CAJ,IEXG
3802,3.655,3.655,3.655,,3.655,,2020-04-06T20:00:00+0000,MUFG,IEXG
3803,3.67,3.67,3.66,,3.66,,2020-04-06T19:00:00+0000,MUFG,IEXG
3804,20.84,20.84,20.82,,20.82,,2020-04-06T19:00:00+0000,CAJ,IEXG
3805,20.785,20.785,20.77,,20.775,,2020-04-06T18:00:00+0000,CAJ,IEXG
3806,3.675,3.685,3.675,,3.685,,2020-04-06T18:00:00+0000,MUFG,IEXG
3807,3.49,3.49,3.49,,3.49,,2020-04-04T00:00:00+0000,MUFG,IEXG
3808,19.97,19.97,19.97,,19.97,,2020-04-04T00:00:00+0000,CAJ,IEXG
3809,3.475,3.5,3.475,,3.49,,2020-04-03T23:00:00+0000,MUFG,IEXG
3810,19.955,19.97,19.955,,19.965,,2020-04-03T23:00:00+0000,CAJ,IEXG
3811,19.85,19.87,19.85,,19.87,,2020-04-03T22:00:00+0000,CAJ,IEXG
3812,3.485,3.485,3.485,,3.485,,2020-04-03T22:00:00+0000,MUFG,IEXG
3813,19.86,19.86,19.86,,19.86,,2020-04-03T21:00:00+0000,CAJ,IEXG
3814,3.485,3.49,3.485,,3.49,,2020-04-03T21:00:00+0000,MUFG,IEXG
3815,3.48,3.48,3.48,,3.48,,2020-04-03T20:00:00+0000,MUFG,IEXG
3816,20.11,20.11,20.11,,20.11,,2020-04-03T20:00:00+0000,CAJ,IEXG
3817,20.085,20.085,20.085,,20.085,,2020-04-03T19:00:00+0000,CAJ,IEXG
3818,3.5,3.5,3.5,,3.5,,2020-04-03T19:00:00+0000,MUFG,IEXG
3819,3.545,3.55,3.545,,3.55,,2020-04-03T18:00:00+0000,MUFG,IEXG
3820,20.235,20.235,20.17,,20.17,,2020-04-03T18:00:00+0000,CAJ,IEXG
3821,3.6,3.6,3.6,,3.6,,2020-04-03T00:00:00+0000,MUFG,IEXG
3822,20.31,20.31,20.31,,20.31,,2020-04-03T00:00:00+0000,CAJ,IEXG
3823,20.28,20.28,20.27,,20.27,,2020-04-02T23:00:00+0000,CAJ,IEXG
3824,3.585,3.585,3.585,,3.585,,2020-04-02T23:00:00+0000,MUFG,IEXG
3825,20.24,20.24,20.17,,20.17,,2020-04-02T22:00:00+0000,CAJ,IEXG
3826,3.585,3.585,3.58,,3.58,,2020-04-02T22:00:00+0000,MUFG,IEXG
3827,3.605,3.61,3.605,,3.605,,2020-04-02T21:00:00+0000,MUFG,IEXG
3828,20.425,20.455,20.425,,20.455,,2020-04-02T21:00:00+0000,CAJ,IEXG
3829,20.36,20.375,20.36,,20.375,,2020-04-02T20:00:00+0000,CAJ,IEXG
3830,3.595,3.595,3.595,,3.595,,2020-04-02T20:00:00+0000,MUFG,IEXG
3831,3.62,3.62,3.62,,3.62,,2020-04-02T19:00:00+0000,MUFG,IEXG
3832,20.425,20.425,20.41,,20.41,,2020-04-02T19:00:00+0000,CAJ,IEXG
3833,20.21,20.21,20.185,,20.185,,2020-04-02T18:00:00+0000,CAJ,IEXG
3834,3.55,3.55,3.54,,3.54,,2020-04-02T18:00:00+0000,MUFG,IEXG
3835,3.6,3.6,3.6,,3.6,,2020-04-02T00:00:00+0000,MUFG,IEXG
3836,20.58,20.58,20.58,,20.58,,2020-04-02T00:00:00+0000,CAJ,IEXG
3837,20.665,20.665,20.665,,20.665,,2020-04-01T23:00:00+0000,CAJ,IEXG
3838,3.615,3.62,3.615,,3.62,,2020-04-01T23:00:00+0000,MUFG,IEXG
3839,3.63,3.63,3.63,,3.63,,2020-04-01T22:00:00+0000,MUFG,IEXG
3840,20.68,20.745,20.68,,20.74,,2020-04-01T22:00:00+0000,CAJ,IEXG
3841,3.58,3.595,3.58,,3.595,,2020-04-01T21:00:00+0000,MUFG,IEXG
3842,20.58,20.58,20.58,,20.58,,2020-04-01T21:00:00+0000,CAJ,IEXG
3843,20.775,20.775,20.775,,20.775,,2020-04-01T20:00:00+0000,CAJ,IEXG
3844,3.62,3.625,3.62,,3.625,,2020-04-01T20:00:00+0000,MUFG,IEXG
3845,20.8,20.8,20.8,,20.8,,2020-04-01T19:00:00+0000,CAJ,IEXG
3846,3.665,3.665,3.665,,3.665,,2020-04-01T19:00:00+0000,MUFG,IEXG
3847,3.65,3.65,3.645,,3.65,,2020-04-01T18:00:00+0000,MUFG,IEXG
3848,20.83,20.83,20.79,,20.79,,2020-04-01T18:00:00+0000,CAJ,IEXG
3849,21.63,21.63,21.63,,21.63,,2020-04-01T00:00:00+0000,CAJ,IEXG
3850,3.66,3.66,3.66,,3.66,,2020-04-01T00:00:00+0000,MUFG,IEXG
3851,3.64,3.64,3.64,,3.64,,2020-03-31T23:00:00+0000,MUFG,IEXG
3852,21.59,21.605,21.59,,21.595,,2020-03-31T23:00:00+0000,CAJ,IEXG
3853,21.605,21.605,21.605,,21.605,,2020-03-31T22:00:00+0000,CAJ,IEXG
3854,3.665,3.665,3.655,,3.655,,2020-03-31T22:00:00+0000,MUFG,IEXG
3855,3.665,3.665,3.665,,3.665,,2020-03-31T21:00:00+0000,MUFG,IEXG
3856,21.62,21.62,21.62,,21.62,,2020-03-31T21:00:00+0000,CAJ,IEXG
3857,21.775,21.775,21.775,,21.775,,2020-03-31T20:00:00+0000,CAJ,IEXG
3858,3.725,3.725,3.725,,3.725,,2020-03-31T20:00:00+0000,MUFG,IEXG
3859,21.615,21.615,21.615,,21.615,,2020-03-31T19:00:00+0000,CAJ,IEXG
3860,3.7,3.705,3.685,,3.685,,2020-03-31T19:00:00+0000,MUFG,IEXG
3861,21.365,21.365,21.31,,21.31,,2020-03-31T18:00:00+0000,CAJ,IEXG
3862,3.595,3.595,3.595,,3.595,,2020-03-31T18:00:00+0000,MUFG,IEXG
3863,22.585,22.585,22.585,,22.585,,2020-03-31T00:00:00+0000,CAJ,IEXG
3864,3.905,3.905,3.905,,3.905,,2020-03-31T00:00:00+0000,MUFG,IEXG
3865,22.47,22.5,22.47,,22.5,,2020-03-30T23:00:00+0000,CAJ,IEXG
3866,3.87,3.87,3.865,,3.865,,2020-03-30T23:00:00+0000,MUFG,IEXG
3867,22.465,22.49,22.46,,22.49,,2020-03-30T22:00:00+0000,CAJ,IEXG
3868,3.86,3.86,3.855,,3.855,,2020-03-30T22:00:00+0000,MUFG,IEXG
3869,22.56,22.56,22.56,,22.56,,2020-03-30T21:00:00+0000,CAJ,IEXG
3870,3.895,3.895,3.895,,3.895,,2020-03-30T21:00:00+0000,MUFG,IEXG
3871,22.68,22.68,22.68,,22.68,,2020-03-30T20:00:00+0000,CAJ,IEXG
3872,3.87,3.875,3.845,,3.865,,2020-03-30T20:00:00+0000,MUFG,IEXG
3873,22.36,22.4,22.36,,22.4,,2020-03-30T19:00:00+0000,CAJ,IEXG
3874,3.85,3.855,3.85,,3.855,,2020-03-30T19:00:00+0000,MUFG,IEXG
3875,22.24,22.24,22.21,,22.23,,2020-03-30T18:00:00+0000,CAJ,IEXG
3876,3.83,3.83,3.825,,3.825,,2020-03-30T18:00:00+0000,MUFG,IEXG
3877,21.915,21.915,21.915,,21.915,,2020-03-28T00:00:00+0000,CAJ,IEXG
3878,4.015,4.015,4.015,,4.015,,2020-03-28T00:00:00+0000,MUFG,IEXG
3879,22.155,22.155,22.155,,22.155,,2020-03-27T23:00:00+0000,CAJ,IEXG
3880,4.03,4.035,4.03,,4.035,,2020-03-27T23:00:00+0000,MUFG,IEXG
3881,22.125,22.125,22.065,,22.065,,2020-03-27T22:00:00+0000,CAJ,IEXG
3882,4.025,4.025,4.005,,4.005,,2020-03-27T22:00:00+0000,MUFG,IEXG
3883,22.065,22.065,22.065,,22.065,,2020-03-27T21:00:00+0000,CAJ,IEXG
3884,4.05,4.05,4.04,,4.05,,2020-03-27T21:00:00+0000,MUFG,IEXG
3885,21.885,21.895,21.88,,21.895,,2020-03-27T20:00:00+0000,CAJ,IEXG
3886,4.035,4.035,4.035,,4.035,,2020-03-27T20:00:00+0000,MUFG,IEXG
3887,21.835,21.835,21.83,,21.83,,2020-03-27T19:00:00+0000,CAJ,IEXG
3888,3.985,3.985,3.965,,3.965,,2020-03-27T19:00:00+0000,MUFG,IEXG
3889,21.81,21.81,21.78,,21.78,,2020-03-27T18:00:00+0000,CAJ,IEXG
3890,3.995,3.995,3.99,,3.995,,2020-03-27T18:00:00+0000,MUFG,IEXG
3891,22.21,22.21,22.21,,22.21,,2020-03-27T00:00:00+0000,CAJ,IEXG
3892,4.07,4.07,4.07,,4.07,,2020-03-27T00:00:00+0000,MUFG,IEXG
3893,22.195,22.195,22.195,,22.195,,2020-03-26T23:00:00+0000,CAJ,IEXG
3894,4.06,4.06,4.06,,4.06,,2020-03-26T23:00:00+0000,MUFG,IEXG
3895,22.205,22.205,22.205,,22.205,,2020-03-26T22:00:00+0000,CAJ,IEXG
3896,4.025,4.025,4.025,,4.025,,2020-03-26T22:00:00+0000,MUFG,IEXG
3897,22.31,22.31,22.31,,22.31,,2020-03-26T21:00:00+0000,CAJ,IEXG
3898,4.04,4.045,4.04,,4.045,,2020-03-26T21:00:00+0000,MUFG,IEXG
3899,22.05,22.05,22.05,,22.05,,2020-03-26T20:00:00+0000,CAJ,IEXG
3900,4.045,4.055,4.045,,4.055,,2020-03-26T20:00:00+0000,MUFG,IEXG
3901,22.005,22.005,22.005,,22.005,,2020-03-26T19:00:00+0000,CAJ,IEXG
3902,4.045,4.045,4.035,,4.04,,2020-03-26T19:00:00+0000,MUFG,IEXG
3903,21.91,21.91,21.91,,21.91,,2020-03-26T18:00:00+0000,CAJ,IEXG
3904,3.995,4.025,3.995,,4.025,,2020-03-26T18:00:00+0000,MUFG,IEXG
3905,21.835,21.835,21.835,,21.835,,2020-03-26T00:00:00+0000,CAJ,IEXG
3906,3.925,3.925,3.925,,3.925,,2020-03-26T00:00:00+0000,MUFG,IEXG
3907,21.895,21.905,21.89,,21.905,,2020-03-25T23:00:00+0000,CAJ,IEXG
3908,3.965,3.98,3.965,,3.98,,2020-03-25T23:00:00+0000,MUFG,IEXG
3909,21.84,21.84,21.8,,21.805,,2020-03-25T22:00:00+0000,CAJ,IEXG
3910,3.99,3.99,3.99,,3.99,,2020-03-25T22:00:00+0000,MUFG,IEXG
3911,21.69,21.69,21.685,,21.685,,2020-03-25T21:00:00+0000,CAJ,IEXG
3912,3.975,3.975,3.975,,3.975,,2020-03-25T21:00:00+0000,MUFG,IEXG
3913,21.435,21.515,21.435,,21.515,,2020-03-25T20:00:00+0000,CAJ,IEXG
3914,3.87,3.87,3.87,,3.87,,2020-03-25T20:00:00+0000,MUFG,IEXG
3915,21.395,21.45,21.395,,21.45,,2020-03-25T19:00:00+0000,CAJ,IEXG
3916,3.89,3.89,3.89,,3.89,,2020-03-25T19:00:00+0000,MUFG,IEXG
3917,21.27,21.27,21.24,,21.27,,2020-03-25T18:00:00+0000,CAJ,IEXG
3918,3.835,3.835,3.83,,3.83,,2020-03-25T18:00:00+0000,MUFG,IEXG
3919,21.68,21.68,21.68,,21.68,,2020-03-25T00:00:00+0000,CAJ,IEXG
3920,3.895,3.895,3.895,,3.895,,2020-03-25T00:00:00+0000,MUFG,IEXG
3921,21.62,21.62,21.58,,21.58,,2020-03-24T23:00:00+0000,CAJ,IEXG
3922,3.85,3.865,3.845,,3.855,,2020-03-24T23:00:00+0000,MUFG,IEXG
3923,21.475,21.485,21.47,,21.47,,2020-03-24T22:00:00+0000,CAJ,IEXG
3924,3.855,3.86,3.855,,3.86,,2020-03-24T22:00:00+0000,MUFG,IEXG
3925,21.66,21.66,21.65,,21.65,,2020-03-24T21:00:00+0000,CAJ,IEXG
3926,3.865,3.885,3.865,,3.875,,2020-03-24T21:00:00+0000,MUFG,IEXG
3927,21.58,21.58,21.58,,21.58,,2020-03-24T20:00:00+0000,CAJ,IEXG
3928,3.925,3.925,3.925,,3.925,,2020-03-24T20:00:00+0000,MUFG,IEXG
3929,21.41,21.43,21.41,,21.43,,2020-03-24T19:00:00+0000,CAJ,IEXG
3930,3.89,3.89,3.89,,3.89,,2020-03-24T19:00:00+0000,MUFG,IEXG
3931,21.53,21.53,21.46,,21.5,,2020-03-24T18:00:00+0000,CAJ,IEXG
3932,3.93,3.93,3.92,,3.92,,2020-03-24T18:00:00+0000,MUFG,IEXG
3933,20.25,20.25,20.25,,20.25,,2020-03-24T00:00:00+0000,CAJ,IEXG
3934,3.48,3.48,3.48,,3.48,,2020-03-24T00:00:00+0000,MUFG,IEXG
3935,20.215,20.215,20.215,,20.215,,2020-03-23T23:00:00+0000,CAJ,IEXG
3936,3.465,3.465,3.465,,3.465,,2020-03-23T23:00:00+0000,MUFG,IEXG
3937,20.2,20.24,20.2,,20.23,,2020-03-23T22:00:00+0000,CAJ,IEXG
3938,3.48,3.48,3.48,,3.48,,2020-03-23T22:00:00+0000,MUFG,IEXG
3939,20.29,20.345,20.29,,20.345,,2020-03-23T21:00:00+0000,CAJ,IEXG
3940,3.49,3.49,3.49,,3.49,,2020-03-23T21:00:00+0000,MUFG,IEXG
3941,20.0,20.0,20.0,,20.0,,2020-03-23T20:00:00+0000,CAJ,IEXG
3942,3.43,3.455,3.43,,3.455,,2020-03-23T20:00:00+0000,MUFG,IEXG
3943,20.17,20.19,20.16,,20.16,,2020-03-23T19:00:00+0000,CAJ,IEXG
3944,3.51,3.51,3.505,,3.505,,2020-03-23T19:00:00+0000,MUFG,IEXG
3945,20.295,20.295,20.24,,20.24,,2020-03-23T18:00:00+0000,CAJ,IEXG
3946,3.595,3.595,3.535,,3.535,,2020-03-23T18:00:00+0000,MUFG,IEXG
3947,21.115,21.115,21.115,,21.115,,2020-03-21T00:00:00+0000,CAJ,IEXG
3948,3.435,3.435,3.435,,3.435,,2020-03-21T00:00:00+0000,MUFG,IEXG
3949,21.32,21.37,21.285,,21.3,,2020-03-20T23:00:00+0000,CAJ,IEXG
3950,3.455,3.48,3.455,,3.465,,2020-03-20T23:00:00+0000,MUFG,IEXG
3951,21.64,21.64,21.63,,21.64,,2020-03-20T22:00:00+0000,CAJ,IEXG
3952,3.525,3.525,3.515,,3.525,,2020-03-20T22:00:00+0000,MUFG,IEXG
3953,21.67,21.72,21.67,,21.72,,2020-03-20T21:00:00+0000,CAJ,IEXG
3954,3.53,3.555,3.53,,3.545,,2020-03-20T21:00:00+0000,MUFG,IEXG
3955,21.66,21.66,21.65,,21.65,,2020-03-20T20:00:00+0000,CAJ,IEXG
3956,3.505,3.505,3.495,,3.495,,2020-03-20T20:00:00+0000,MUFG,IEXG
3957,21.89,21.89,21.78,,21.8,,2020-03-20T19:00:00+0000,CAJ,IEXG
3958,3.535,3.535,3.52,,3.53,,2020-03-20T19:00:00+0000,MUFG,IEXG
3959,21.64,21.77,21.64,,21.77,,2020-03-20T18:00:00+0000,CAJ,IEXG
3960,3.49,3.515,3.49,,3.515,,2020-03-20T18:00:00+0000,MUFG,IEXG
3961,21.36,21.36,21.36,,21.36,,2020-03-20T00:00:00+0000,CAJ,IEXG
3962,3.42,3.42,3.42,,3.42,,2020-03-20T00:00:00+0000,MUFG,IEXG
3963,21.62,21.62,21.56,,21.56,,2020-03-19T23:00:00+0000,CAJ,IEXG
3964,3.465,3.465,3.425,,3.44,,2020-03-19T23:00:00+0000,MUFG,IEXG
3965,21.44,21.44,21.41,,21.41,,2020-03-19T22:00:00+0000,CAJ,IEXG
3966,3.45,3.45,3.415,,3.425,,2020-03-19T22:00:00+0000,MUFG,IEXG
3967,21.355,21.355,21.35,,21.35,,2020-03-19T21:00:00+0000,CAJ,IEXG
3968,3.41,3.425,3.41,,3.41,,2020-03-19T21:00:00+0000,MUFG,IEXG
3969,21.475,21.475,21.475,,21.475,,2020-03-19T20:00:00+0000,CAJ,IEXG
3970,3.5,3.505,3.475,,3.475,,2020-03-19T20:00:00+0000,MUFG,IEXG
3971,21.58,21.62,21.58,,21.62,,2020-03-19T19:00:00+0000,CAJ,IEXG
3972,3.535,3.55,3.525,,3.525,,2020-03-19T19:00:00+0000,MUFG,IEXG
3973,21.44,21.48,21.41,,21.455,,2020-03-19T18:00:00+0000,CAJ,IEXG
3974,3.455,3.49,3.455,,3.49,,2020-03-19T18:00:00+0000,MUFG,IEXG
3975,20.235,20.235,20.235,,20.235,,2020-03-19T00:00:00+0000,CAJ,IEXG
3976,3.445,3.445,3.445,,3.445,,2020-03-19T00:00:00+0000,MUFG,IEXG
3977,19.815,19.815,19.815,,19.815,,2020-03-18T23:00:00+0000,CAJ,IEXG
3978,3.375,3.38,3.345,,3.345,,2020-03-18T23:00:00+0000,MUFG,IEXG
3979,19.74,19.74,19.7,,19.7,,2020-03-18T22:00:00+0000,CAJ,IEXG
3980,3.385,3.385,3.37,,3.37,,2020-03-18T22:00:00+0000,MUFG,IEXG
3981,19.99,19.99,19.99,,19.99,,2020-03-18T21:00:00+0000,CAJ,IEXG
3982,3.44,3.44,3.44,,3.44,,2020-03-18T21:00:00+0000,MUFG,IEXG
3983,20.16,20.16,20.13,,20.13,,2020-03-18T20:00:00+0000,CAJ,IEXG
3984,3.475,3.475,3.46,,3.465,,2020-03-18T20:00:00+0000,MUFG,IEXG
3985,20.3,20.32,20.27,,20.27,,2020-03-18T19:00:00+0000,CAJ,IEXG
3986,3.475,3.51,3.47,,3.475,,2020-03-18T19:00:00+0000,MUFG,IEXG
3987,20.2,20.29,20.2,,20.29,,2020-03-18T18:00:00+0000,CAJ,IEXG
3988,3.55,3.595,3.55,,3.585,,2020-03-18T18:00:00+0000,MUFG,IEXG
3989,19.97,19.97,19.97,,19.97,,2020-03-18T00:00:00+0000,CAJ,IEXG
3990,3.695,3.695,3.695,,3.695,,2020-03-18T00:00:00+0000,MUFG,IEXG
3991,19.73,19.73,19.69,,19.69,,2020-03-17T23:00:00+0000,CAJ,IEXG
3992,3.635,3.665,3.605,,3.62,,2020-03-17T23:00:00+0000,MUFG,IEXG
3993,19.78,19.78,19.78,,19.78,,2020-03-17T22:00:00+0000,CAJ,IEXG
3994,3.625,3.625,3.605,,3.625,,2020-03-17T22:00:00+0000,MUFG,IEXG
3995,19.72,19.735,19.7,,19.7,,2020-03-17T21:00:00+0000,CAJ,IEXG
3996,3.635,3.645,3.615,,3.615,,2020-03-17T21:00:00+0000,MUFG,IEXG
3997,19.79,19.82,19.78,,19.82,,2020-03-17T20:00:00+0000,CAJ,IEXG
3998,3.685,3.69,3.67,,3.685,,2020-03-17T20:00:00+0000,MUFG,IEXG
3999,19.41,19.41,19.41,,19.41,,2020-03-17T19:00:00+0000,CAJ,IEXG
4000,19.185,19.185,19.185,,19.185,,2020-03-17T00:00:00+0000,CAJ,IEXG
4001,3.5,3.5,3.5,,3.5,,2020-03-17T00:00:00+0000,MUFG,IEXG
4002,19.41,19.41,19.41,,19.41,,2020-03-16T23:00:00+0000,CAJ,IEXG
4003,3.565,3.585,3.545,,3.55,,2020-03-16T23:00:00+0000,MUFG,IEXG
4004,19.405,19.405,19.405,,19.405,,2020-03-16T22:00:00+0000,CAJ,IEXG
4005,3.535,3.54,3.525,,3.535,,2020-03-16T22:00:00+0000,MUFG,IEXG
4006,19.605,19.605,19.605,,19.605,,2020-03-16T21:00:00+0000,CAJ,IEXG
4007,3.595,3.61,3.59,,3.61,,2020-03-16T21:00:00+0000,MUFG,IEXG
4008,19.665,19.665,19.665,,19.665,,2020-03-16T20:00:00+0000,CAJ,IEXG
4009,3.62,3.62,3.585,,3.615,,2020-03-16T20:00:00+0000,MUFG,IEXG
4010,19.54,19.54,19.505,,19.505,,2020-03-16T19:00:00+0000,CAJ,IEXG
4011,3.595,3.6,3.58,,3.59,,2020-03-16T19:00:00+0000,MUFG,IEXG
4012,19.415,19.565,19.415,,19.51,,2020-03-16T18:00:00+0000,CAJ,IEXG
4013,3.585,3.595,3.475,,3.53,,2020-03-16T18:00:00+0000,MUFG,IEXG
4014,20.64,20.64,20.64,,20.64,,2020-03-14T00:00:00+0000,CAJ,IEXG
4015,3.775,3.775,3.775,,3.775,,2020-03-14T00:00:00+0000,MUFG,IEXG
4016,20.15,20.15,20.15,,20.15,,2020-03-13T23:00:00+0000,CAJ,IEXG
4017,3.69,3.69,3.69,,3.69,,2020-03-13T23:00:00+0000,MUFG,IEXG
4018,20.215,20.215,20.215,,20.215,,2020-03-13T22:00:00+0000,CAJ,IEXG
4019,3.715,3.715,3.705,,3.705,,2020-03-13T22:00:00+0000,MUFG,IEXG
4020,19.87,19.95,19.87,,19.915,,2020-03-13T21:00:00+0000,CAJ,IEXG
4021,3.625,3.635,3.625,,3.625,,2020-03-13T21:00:00+0000,MUFG,IEXG
4022,19.7,19.7,19.68,,19.68,,2020-03-13T20:00:00+0000,CAJ,IEXG
4023,3.615,3.615,3.605,,3.605,,2020-03-13T20:00:00+0000,MUFG,IEXG
4024,20.135,20.135,20.065,,20.065,,2020-03-13T19:00:00+0000,CAJ,IEXG
4025,3.685,3.69,3.67,,3.67,,2020-03-13T19:00:00+0000,MUFG,IEXG
4026,20.11,20.185,20.11,,20.175,,2020-03-13T18:00:00+0000,CAJ,IEXG
4027,3.725,3.755,3.725,,3.755,,2020-03-13T18:00:00+0000,MUFG,IEXG
4028,20.15,20.15,20.15,,20.15,,2020-03-13T00:00:00+0000,CAJ,IEXG
4029,3.65,3.65,3.65,,3.65,,2020-03-13T00:00:00+0000,MUFG,IEXG
4030,20.365,20.365,20.33,,20.33,,2020-03-12T23:00:00+0000,CAJ,IEXG
4031,3.665,3.665,3.645,,3.655,,2020-03-12T23:00:00+0000,MUFG,IEXG
4032,20.28,20.28,20.28,,20.28,,2020-03-12T22:00:00+0000,CAJ,IEXG
4033,3.675,3.685,3.655,,3.675,,2020-03-12T22:00:00+0000,MUFG,IEXG
4034,20.31,20.79,20.31,,20.79,,2020-03-12T21:00:00+0000,CAJ,IEXG
4035,3.705,3.715,3.685,,3.715,,2020-03-12T21:00:00+0000,MUFG,IEXG
4036,20.335,20.335,20.305,,20.305,,2020-03-12T20:00:00+0000,CAJ,IEXG
4037,3.665,3.665,3.66,,3.665,,2020-03-12T20:00:00+0000,MUFG,IEXG
4038,20.51,20.51,20.445,,20.455,,2020-03-12T19:00:00+0000,CAJ,IEXG
4039,3.74,3.74,3.71,,3.715,,2020-03-12T19:00:00+0000,MUFG,IEXG
4040,20.88,20.88,20.855,,20.855,,2020-03-12T18:00:00+0000,CAJ,IEXG
4041,4.11,4.11,4.11,,4.11,,2020-03-12T18:00:00+0000,MUFG,IEXG
4042,22.35,22.35,22.35,,22.35,,2020-03-12T00:00:00+0000,CAJ,IEXG
4043,4.11,4.11,4.11,,4.11,,2020-03-12T00:00:00+0000,MUFG,IEXG
4044,22.435,22.455,22.435,,22.445,,2020-03-11T23:00:00+0000,CAJ,IEXG
4045,4.135,4.15,4.13,,4.135,,2020-03-11T23:00:00+0000,MUFG,IEXG
4046,22.51,22.51,22.51,,22.51,,2020-03-11T22:00:00+0000,CAJ,IEXG
